vib_rms_de,vib_rms_nde,vib_peak_de,vib_kurtosis,vib_crest,temp_bearing_de,temp_bearing_nde,temp_discharge,temp_suction,temp_oil,press_suction,press_discharge,press_ratio,press_pulsation,flow_rate,motor_current,motor_power,rpm,oil_level,humidity,bearings,wpump,radiator,exvalve
0.712396855523787,1.0135458844493683,-1.4744800902227593,0.4355811974252302,1.2576717264871322,2.633347221392285,-1.115293105501004,-0.421386264203061,0.0347525688537371,-0.09312057684983224,-0.109838864298317,-1.4538089639071496,0.9763012794718476,-0.361675517152739,-1.512655177120502,2.939653031214252,0.7860610836495828,-1.8586829058556884,1.878091966153056,-0.115127005826317,Ok,Ok,Clean,Clean
-1.5968181374054529,-0.17225489588211707,-0.25368241887672677,-0.003712267358960475,0.3609145544341205,-0.10926155862969879,0.5113764446775666,-0.894569204805236,0.36495407869783325,0.03481958536914321,-1.2141017749728786,-0.8845093949051959,-0.9567860931643382,0.44891210079144284,-0.5213320454851735,1.2882651173980124,0.7046758065787132,-1.0338404952881088,-0.26055250077564257,1.2368332008140153,Ok,Ok,Clean,Clean
1.9132567063565344,-1.1293421420102827,0.09676877798770858,-0.04686530786485459,0.210535916893692,0.5902332617455757,0.38880080093943004,-0.16762597412439606,-1.0420756277873031,-1.484842269781666,2.0994351482656093,2.6337206712380534,2.7752688936061696,2.81402988035584,3.5144314960779313,-0.5224359571042868,0.09560173641714101,-2.4163404535114896,1.8086474867788527,0.5930004029316737,Ok,Ok,Clean,Dirty
-0.12791488266006737,-0.9725081744880645,-0.6389072514077793,0.5852592125221652,0.5689455452840254,-0.6037629311302345,0.31043142643202953,-0.5403237542171735,1.4647376714237457,0.81330446300927,-0.6176398497925558,0.35294688826845505,-0.7070640862755952,0.3192464090073708,-0.5042172897985284,-0.42021677444176253,-1.4290744970872757,1.1253438467236914,0.13894884014004988,0.8927508517133592,Ok,Ok,Clean,Clean
-0.1292211746265024,1.8292314306042516,0.7286155886269062,-2.3365055852226897,-0.7136513130332733,-0.5771296036594197,1.1841444861923442,-0.004350431313879709,-1.1507552456456653,-1.3306093062897077,-0.43470831361912804,-0.05097600691030968,0.9454746465875453,0.09735801254040873,-0.12926683284205137,-0.4573405747631982,-0.7431963778817925,0.06196991477581479,-0.914642591232163,2.7127159207481997,Ok,Ok,Clean,Clean
0.17350927562430207,0.4578122957234319,1.3405349277300793,1.7895648913504336,2.271957349986604,0.07150834812000798,0.2713165094013027,-1.1790948725101589,-0.013658598899787511,-0.40248592437885905,-0.4120022105432879,-0.22433800584494518,1.0615283356702054,-1.2942075315490478,-0.7242400346460872,0.21884883885314738,-0.6848295347754125,0.10494212455834674,-1.4517284591006223,2.255784017850244,Ok,Ok,Clean,Clean
2.694792154207579,3.362384302128439,4.158150896993736,2.1802492786928163,4.222444599254519,2.1127617730737502,2.605481483171948,0.05399971107321345,-0.8458774065597988,0.26524635138364266,-0.27631601566607616,-1.3435295905379878,0.8296142908164128,-0.5000779569744727,-0.863057491849858,0.7025017448186522,-0.7849159012050757,-1.0608586449405673,-0.7696529518031577,0.7683332040830635,Noisy,Ok,Clean,Clean
1.7862776293516258,1.4424883896088678,1.7223947612216959,1.1486707037559944,-3.404532667740868,0.2901314130374731,1.3287191182529963,-0.017421539184270425,0.28897265749236767,0.644262615873357,-0.23831784422799052,-1.1866286009055633,0.5395283357696075,-0.5641794509094107,-0.6344520406987119,-1.1119556497948764,0.1981133828961499,-1.5753174528938902,-0.02066370514469318,-0.4577683593779647,Ok,Ok,Clean,Clean
-0.5755787107809525,1.4959681297516971,0.581093088872177,1.388050546036935,1.539319555821203,0.2828794719125841,-0.3363501334390493,-2.6016135403569907,-0.3615418146418302,1.214125633510467,-0.03427271749755723,0.1979429582859265,-0.1166719341774016,-0.37786959385604996,-3.0780934538645064,-1.3338294107531807,-0.7849258974209724,-0.1275352274403427,-0.3929450341491506,0.4734556791096333,Ok,Ok,Clean,Clean
-0.16020675837004542,1.8593375106528907,0.42097713235059747,0.42910433376628376,0.38538150256689996,0.5478383428367092,2.7084913174375793,2.6062587074336694,0.033932430290137164,6.242464618267784,-0.9982910758996271,0.30854324535892913,-1.357770920177579,2.0247202408274516,-0.4751196528955305,-0.3610526585499327,0.7376598012727922,0.49063967810154063,-0.19821767532326376,3.760799584985312,Ok,Noisy,Dirty,Clean
-0.2577767800118518,-0.2438783811907374,0.39921724828286476,0.26381207105802934,1.0639002998420022,2.7396903277894498,2.752501050245337,0.7258018797027631,1.7627235571816953,2.4881018645053308,0.2153063687390837,0.41426452203243586,0.9327283288086272,-0.1418254929802751,0.7645588342849196,-0.07215804038219406,0.015343991778689206,0.21095128345476333,1.083696272988201,4.405371028153353,Ok,Ok,Dirty,Clean
-0.7938671162913915,0.7124731727703361,1.3983455830964697,1.7187602897247416,0.5761600811060458,-0.5049397969904066,0.8827865848487221,0.3987881570556149,-0.21165592409353284,0.926112099354071,1.0146147526315645,0.63548741054041,-0.20373400307468964,-1.423575785662948,-0.3616415776682879,0.44812635960992336,0.4069129741861739,-0.10309170913543342,-0.3052434937139147,-0.3298402242825922,Ok,Ok,Clean,Clean
1.0706529886014307,0.6701132627169765,1.0284023042058894,0.6659788774978775,-0.6422423410410141,0.8690109090405822,0.1336520126249973,0.6932662265313899,-1.2934876982743226,-0.2507260978976519,-0.3618908554208042,0.1913519427429456,1.2604770323639647,-0.7375466100791191,-0.22775891679619545,-0.45473476147051395,-0.17863471843779755,-0.47076481800578135,-2.0462949379849125,0.390250308839551,Ok,Ok,Clean,Clean
0.13985805079155902,0.7253625628662573,1.1644578175200266,-1.5709480420486823,1.1340312699039747,3.869568219758322,1.488487676720284,3.01266622095041,3.4648622095626926,4.780737000487378,-2.2090215794183576,-0.15705450566856027,-1.6436350449983783,-0.6911331713164085,0.1628671059606629,-1.1326010887022142,0.5616007842930435,1.365208503648459,1.4868978191875153,5.820221099800635,Ok,Noisy,Dirty,Clean
1.0467942397600634,0.9385700772960258,-2.661819813901137,-0.17202892582459467,0.314448643165079,1.0551471850137706,1.457016842404283,2.50253217788733,2.5355831461509375,3.375964813783189,5.121697954285937,1.0979033779437937,2.0706422444574706,3.247451886958743,2.4014555642911892,0.34319737541631934,0.2552654196802293,1.379854056102926,-1.7145807775163933,3.372164001401913,Ok,Noisy,Clean,Dirty
-0.6809564423842209,-0.08778981911995468,0.4159647486477245,-1.0150411015473197,0.22260760910000937,0.5460532153506542,-1.165601647332846,-0.1643878583699715,-0.015440841407437853,1.1466161405302484,3.1728429072111535,0.7539137539373475,2.8657769092709326,4.177452572727879,4.140773760473836,2.1946743332290852,0.9444466833269206,0.48094580774844525,-1.0483697193897894,-0.5584642302341418,Ok,Ok,Clean,Dirty
0.6474776608823016,-1.739899191940707,-0.4469705064000172,-0.9494494302850446,-2.0727098961655734,2.594219469002492,2.772810625353907,3.750886505089338,1.3994569412895326,8.73588452788479,-0.5765214331446488,2.4538995097213854,-0.24746572077170992,-0.8216599811625824,2.2356565639763732,0.2309923830517221,-1.5205304507581776,-1.013036323065862,-1.0767170902923122,5.899741222627015,Ok,Noisy,Dirty,Clean
0.8026877487910172,0.19029896116032785,0.24616379604543576,-0.208878800273692,1.3286944628838504,-0.7046743923208755,1.6558177010003676,-0.7821343579158452,-1.0763469241539736,0.83455441190605,-0.5144152452770147,1.8811638300297804,-0.7405182832527687,0.4428147809521404,0.3459959429371655,0.213029691225848,-0.7787172106791816,1.7356485999768987,-0.8393731517744791,1.6166837936839986,Ok,Ok,Clean,Clean
-0.49958269246366943,-0.08495764349407439,-2.0878769287860512,0.25448237815033264,0.24371657618335132,-0.2609766637426102,-1.1139115684257441,0.43761391057368504,-0.2854685731731391,0.6235251337709173,0.05716558741341393,-0.4754020795052839,-0.2663820536763973,0.8541456708082968,0.042302481227219475,-2.173078619022222,-0.010415949665711355,-0.5585078832713473,0.04622267859419886,-0.09096184644362959,Ok,Ok,Clean,Clean
-0.20119121095482362,1.9697675338704002,-1.1921940853301047,0.46005905448424256,1.2625394732053306,0.055314843803297785,-0.4656138072455556,1.9808938843573438,-0.7315360223264176,0.9283008035236155,-0.18129078868399656,1.1486232429689474,-1.4437000002067508,-1.1215363762114938,-0.7083314334650782,0.29894817912049193,0.9219983066570403,-0.30102917373415167,-0.01891446081765767,-0.9058054204374528,Ok,Ok,Clean,Clean
1.118064827270378,0.33848642727949224,-0.9771848257974051,-0.9403415186602688,-0.13980608725025806,-0.5778341040492334,-0.14273282701677992,-0.8502308327627595,-0.6161553820581708,-0.13424762899211323,-0.3821014825733994,-0.023865240746477286,-1.0149423720337343,0.08326903748367913,-0.33381266062035764,-0.9355554879973423,-0.45800642239306694,-0.9480473717284524,-0.5599752856835694,0.20630297088662278,Ok,Ok,Clean,Clean
2.584650724777178,0.1678650876136606,0.18162259783292203,-0.12842331941278048,0.22942728274132773,0.29994656539783626,0.7521684350032936,0.3009237462513751,1.8588453675490182,4.078755932534467,3.404346059311981,3.079873060974866,4.42523755459729,2.163087130583847,6.720849105038425,1.2968935804231716,1.0404169790536872,0.35047588424669657,-0.5175519347446121,0.11425424738509381,Ok,Noisy,Clean,Dirty
4.913053304047887,3.7004670263740023,2.1244679115467773,1.9653653005481553,1.7466960529100015,5.112413229064336,1.6429342025162301,-0.6755402086796445,0.9749681744605728,-1.4513694410440015,0.567588504725605,-0.640501943697748,-0.07599761298515358,1.1032161085532806,0.29542337246282996,-1.1228847546504839,1.4996746484171242,0.4008534817015683,-0.14992166722089967,-1.7515549087679572,Noisy,Ok,Clean,Clean
-0.28740771261242776,-0.048785621943461,-0.1480117536357321,-1.0590040464188284,-2.092304825110895,0.2601874062190832,-0.05879000620475563,-0.3289813223270181,2.269637342866619,1.2328081006914282,2.877525407127129,2.097432436295409,1.4260603316158198,3.3933758178392006,8.132426726980947,2.3388875233055333,0.522172629805955,-1.6691330658541284,-0.09751578718422887,2.231656323433152,Ok,Noisy,Clean,Dirty
1.100367307193703,1.547623296791185,1.467155878631104,6.429640864462647,3.3762683619959986,1.0325085953854434,2.9992988708975314,-0.28802294877204676,0.009285051179233972,0.8834750929476914,0.05038317318593789,0.45532216415961163,-0.6582717040548239,-0.5004301302837156,0.2561107354829634,-0.5615183746774136,1.0657293884471608,-1.3562290796794276,1.5722127185831605,-0.19672245552999562,Noisy,Ok,Clean,Clean
0.19449782096319662,0.19545162707609,0.00834355976336314,-1.095576091737919,-0.9203614745142583,1.011889437828343,-0.4800989767251217,-1.6511030719509192,-0.828915559175806,0.4220038762090415,3.3310102093895013,0.9888128216610462,1.569313283101729,3.8879156840340605,1.9006398541543985,0.6684928235345237,0.00018633127928069723,0.8815623944471882,-0.5027171538591944,0.7582341552037825,Ok,Ok,Clean,Dirty
-1.61695382385827,-1.0064349991467205,0.3970134545815473,1.374470677349143,1.8490431419286808,-0.2541986535129079,-0.3938924252382714,0.16675772376149528,-0.37704925519697907,2.5585857480369323,1.2040484524511315,0.8673334920030784,0.07834017232411114,1.1067495974296346,2.6343747622555447,1.031797858098729,0.2710873752406303,-0.6085651325482965,0.2641359820774592,2.302837381930698,Ok,Noisy,Clean,Clean
-0.6418280864537551,0.8812085321839691,0.5444417429562177,-0.8148228588426816,0.8510540105227038,-0.5296710469842631,-0.8201148730279769,-1.965280463715122,-0.11854970323178093,-0.4309583884668931,-0.47661168270320875,-2.720714082660661,-1.6433790541170485,1.55148834533071,-1.211834731852762,-0.35049659796763755,-0.5377360909906634,0.46950449168425296,-0.8383323682798055,-2.1775811261210984,Ok,Ok,Clean,Clean
-1.3523858929072572,-1.106656798095348,0.5345331876534785,-0.6674741256381739,-0.5838743122126242,-0.3611122594661693,0.5007806454215209,0.33767649206717476,0.31711047925960223,0.8008105431682385,2.6783175493717937,-1.0717377681499693,1.6309062254411635,-0.10366896752721787,0.2190241516786767,0.9268528065050791,-1.0438420290222608,-1.0699549436663782,-1.1221160206834677,0.25121046242544365,Ok,Ok,Clean,Clean
0.16722497891206145,-0.25363228557183554,0.41997911421761064,-0.35047288073589694,-0.11758529109253067,-0.5990798839495669,0.37412247486133504,-1.509369749385448,-1.8760264709241854,0.298457534605878,3.2180753227011483,3.1695956492027664,1.9819235601098268,2.474805479652862,2.006228213896143,-2.4208105463772265,1.033288195701819,0.6954662937843994,-0.18620985974777005,-0.18289800016583085,Ok,Ok,Clean,Dirty
0.1519576913591243,0.915977642709713,1.3347695020346766,0.3289777236493369,-0.8651623967707159,-0.15741250134110607,-0.263351838026134,0.8780756932438776,0.6554516417031384,-1.2437859406129226,5.007826676556424,3.417926016355191,3.711419473078909,1.2815383871628423,1.386707271362912,-0.4044395175290667,-1.5899399773345129,-0.8635311172066996,0.4589801542456905,-0.04505835243676932,Ok,Ok,Clean,Dirty
2.496822423837732,5.573474831435918,2.7671093546606262,-0.12326976701066439,-1.1428765240544576,0.3301952191305078,4.917898773625503,0.6148350128915882,-0.6507736433045295,0.5366343179687987,1.8544527368368324,-1.4578973767711347,-1.72649031274993,1.2203313538745435,2.3251555274616265,-0.1963198350830578,1.6128172425250453,0.942133258667699,-0.001384501204699397,0.7794699133366139,Noisy,Ok,Clean,Clean
1.0349917329646665,3.1625674206113565,-0.7482456746449666,0.38064739098232425,0.27616537307556727,3.93393691829533,1.715868589938803,1.3367452285904482,0.719840900907961,-0.5996647308510995,0.4191117949852726,-0.28788188684927535,0.2425950281419048,-1.10516590079263,-1.2720983786476237,0.9283120241911341,0.7254221295044367,-1.676821351272261,1.2943304266390123,0.30559392102715344,Noisy,Ok,Clean,Clean
-0.17370923265583038,-0.03544033207180748,-0.244519869362676,-0.6330166507126543,0.6641117401866921,1.1838190581742416,-0.21918577823773577,-1.046055785998782,-1.372791975442474,-1.6017984685101663,-1.5304799270581626,2.638314590662753,0.9430443603870199,-1.2127182366750158,-0.300283363313067,2.4387132001441203,-0.6968795492216134,1.6753142662523357,-0.2278617973657082,-1.1072576434959058,Ok,Ok,Clean,Clean
-0.18168306498168185,0.7534948869798543,2.0552675104494944,-1.1305280705425351,0.8974619568207598,1.4426284601022121,2.0589516338955116,2.367675257995618,1.7316904834711473,2.456972014074387,-1.786565180660856,0.7905994401581772,0.3054317780374459,0.12087440715165669,0.7921062041235895,0.544450207429094,-1.0326425571672198,-1.8886580971051368,-0.14286923667136803,2.610550495094669,Ok,Ok,Dirty,Clean
-1.5386810624815634,-0.3657395577576088,2.2915850232943784,0.7194641206585184,0.3008783552390119,-1.231366650219715,0.18322509484393504,0.31222443818353246,0.15182845625927802,-1.184688997906304,-0.475612646116682,-0.06010882387206816,-0.881807086939005,0.25107289394883103,-0.12746941207831797,-0.5609435817577949,0.9862481210038485,-1.336370953508614,0.36347083444315503,0.17578269154266504,Ok,Ok,Clean,Clean
-0.38412469038502006,-0.07919255364277836,0.8179126237483059,-0.4274329010606542,0.18946919811219115,1.331495504238167,-1.885401780793014,-0.48874465282774976,3.3870705853807315,3.1718842863347794,0.49955681435338267,0.11292375129593943,-0.24650352714351845,-0.7552834702242532,0.4771516893022631,-2.599931707640662,0.4540297595405059,-0.9220366878245279,0.9412003099981094,2.3013338649431923,Ok,Noisy,Clean,Clean
1.7107068415167244,4.972397978135355,4.757357233181522,2.372952390267025,2.1884167590393826,6.3653917306186525,3.2695693073947996,3.9958959920189616,-0.9837510367888022,4.51068503535604,1.988120093403393,1.3570495242986862,0.3320513589604125,0.21619811332079603,0.6186008221996918,-2.0426045303088927,-0.0398728787447015,-0.8042343669042047,-0.07763578846484771,2.212977150195428,Noisy,Ok,Dirty,Clean
0.8756201886630699,0.63940097486382,0.07730865672088826,-0.2940887512139739,-0.23321422592879276,3.178126729280487,2.0616259964290267,2.5671245968688625,-0.3109302049314693,1.5200961959803378,-0.19711297811786663,0.908268923175051,-0.4646798558680299,0.0030030148383024193,-0.679628790051795,0.013785458467110621,1.4570949633811185,-1.3661262675574193,-0.11711019204978335,1.8368963274595296,Ok,Ok,Dirty,Clean
